Phase,RACIPE,DSGRN,JSD,Parameter,nState
0000-0003-0303,3.184713375796178e-4,6.369426751592356e-4,0.43382535146039924,Phase,3
0000-0103-0303,0,3.184713375796178e-4,0.43382535146039924,Phase,3
0000-0200-0303,0,3.184713375796178e-4,0.43382535146039924,Phase,3
0000-0300-0302,3.184713375796178e-4,3.184713375796178e-4,0.43382535146039924,Phase,3
0000-0300-0303,0.0022292993630573248,0.0028662420382165603,0.43382535146039924,Phase,3
0000-0303,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0001-0101-0303,0,3.184713375796178e-4,0.43382535146039924,Phase,3
0001-0301-0303,6.369426751592356e-4,0.006050955414012739,0.43382535146039924,Phase,3
0002-0010-0302,0,9.554140127388535e-4,0.43382535146039924,Phase,3
0003-0010,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0003-0010-0303,0.0012738853503184713,0.0070063694267515925,0.43382535146039924,Phase,3
0003-0303,6.369426751592356e-4,0,0.43382535146039924,Phase,3
0010,0.016878980891719745,0,0.43382535146039924,Phase,3
0010-0011-0301,6.369426751592356e-4,0,0.43382535146039924,Phase,3
0010-0012,6.369426751592356e-4,0,0.43382535146039924,Phase,3
0010-0012-0112,3.184713375796178e-4,3.184713375796178e-4,0.43382535146039924,Phase,3
0010-0012-0112-0302,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0012-0212,0,3.184713375796178e-4,0.43382535146039924,Phase,3
0010-0012-0302,6.369426751592356e-4,0.003821656050955414,0.43382535146039924,Phase,3
0010-0012-0302-0310,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0012-0312,3.184713375796178e-4,0.001910828025477707,0.43382535146039924,Phase,3
0010-0013,0.0015923566878980893,0,0.43382535146039924,Phase,3
0010-0013-0213,3.184713375796178e-4,3.184713375796178e-4,0.43382535146039924,Phase,3
0010-0013-0213-0303,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0013-0300-0303,0.0025477707006369425,0,0.43382535146039924,Phase,3
0010-0013-0303,0.012420382165605096,0.03248407643312102,0.43382535146039924,Phase,3
0010-0013-0303-0310,6.369426751592356e-4,0,0.43382535146039924,Phase,3
0010-0013-0303-0313,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0013-0313,9.554140127388535e-4,0.0015923566878980893,0.43382535146039924,Phase,3
0010-0100-0300,3.184713375796178e-4,0.0015923566878980893,0.43382535146039924,Phase,3
0010-0102-0302,0,3.184713375796178e-4,0.43382535146039924,Phase,3
0010-0103-0303,3.184713375796178e-4,0.0044585987261146496,0.43382535146039924,Phase,3
0010-0110-0300,3.184713375796178e-4,0.0015923566878980893,0.43382535146039924,Phase,3
0010-0110-0300-0303,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0110-0303,0.0012738853503184713,0.0028662420382165603,0.43382535146039924,Phase,3
0010-0110-0303-0310,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0110-0310,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0110-0313,0,6.369426751592356e-4,0.43382535146039924,Phase,3
0010-0112,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0113-0303,3.184713375796178e-4,0.0025477707006369425,0.43382535146039924,Phase,3
0010-0113-0313,0,3.184713375796178e-4,0.43382535146039924,Phase,3
0010-0200-0300,0,9.554140127388535e-4,0.43382535146039924,Phase,3
0010-0200-0303,0,0.0031847133757961785,0.43382535146039924,Phase,3
0010-0203-0303,0,0.0012738853503184713,0.43382535146039924,Phase,3
0010-0210,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0210-0300,0,6.369426751592356e-4,0.43382535146039924,Phase,3
0010-0210-0303,6.369426751592356e-4,0.001910828025477707,0.43382535146039924,Phase,3
0010-0210-0310,3.184713375796178e-4,0,0.43382535146039924,Phase,3
0010-0210-0313,3.184713375796178e-4,3.184713375796178e-4,0.43382535146039924,Phase,3
0010-0212-0300-0302,3.184713375796178e-4,0,0.43382535146039924,Phase,3
