ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.047,49.845,0.126,105.446,1
1,3.181,0,57.027,1.877,1
2,4.749,30.941,0.003,151.685,1
2,142.945,0.013,3.498,5.32,2
3,60.753,0,49.849,0.745,2
4,15.973,0.059,3.18,0.569,2
5,121.089,0.001,60.472,1.63,1
5,121.089,0.039,3.549,92.373,1
6,0.359,76.755,0.303,94.307,2
6,18.625,0,106.272,1.246,1
7,0.608,87.755,0.057,98.105,2
8,4.095,4.006,1.033,2.237,2
8,69.683,0.001,18.625,2.237,1
9,170.234,0,98.44,1.539,2
10,13.326,47.64,0.022,139.496,1
10,91.439,0.011,29.033,5.717,1
11,69.816,0,82.531,0.127,1
12,108.236,0,318.897,0.676,3
13,0.948,54.39,0.023,199.292,1
13,49.849,0,117.291,3.992,2
14,86.813,0,86.653,0.865,2
15,0.873,53.15,0.006,153.704,2
16,1.341,158.573,1.418,68.738,1
16,95.16,0.043,100.669,68.738,2
17,2.149,32.352,0.059,102.788,1
17,175.801,0.005,2.633,102.788,1
17,175.808,0,94.153,1.782,1
18,0.418,13.207,0.032,189.719,1
18,36.424,0,79.34,3.169,2
19,3.499,86.637,0.009,171.104,1
19,189.03,0,62.596,2.954,3
20,5.443,94.42,0.015,187.104,1
20,106.272,0.002,86.466,3.736,2
21,6.926,64.947,0.394,83.333,1
21,96.089,0,188.907,6.716,1
21,96.089,0.001,28.877,83.333,2
22,58.332,0.021,80.375,0.747,1
23,59.556,0,112.52,1.195,2
24,131.565,0,133.1,4.418,1
24,131.565,0.005,3.709,163.118,2
25,38.132,0,50.135,0.711,3
26,49.432,0.003,8.703,89.106,1
27,2.04,94.093,0.185,199.095,1
27,94.376,0,117.594,2.278,1
28,19.448,81.216,0.072,182.04,4
29,26.651,0.002,77.613,2.147,2
30,114.914,0,137.195,1.729,1
31,0.096,39.128,2.474,0.937,1
31,6.239,0.035,134.497,0.937,1
32,0.984,49.592,0.076,89.37,1
32,46.587,0,95.049,1.065,1
33,0.829,95.119,0.031,196.818,1
33,53.952,0.001,184.312,2.499,1
34,2.225,119.215,0.563,241.703,3
35,8.572,65.745,2.269,54.269,1
35,173.796,0,178.206,54.269,2
35,173.796,0,318.99,1.079,1
36,75.913,0.001,70.543,0.663,1
36,75.913,0.006,38.152,39.95,1
37,0.609,118.144,0.221,177.047,2
37,56.407,0,165.036,2.397,2
38,6.239,0.004,134.731,0.325,1
39,96.975,0,26.744,165.425,1
39,96.975,0,99.044,4.095,1
40,11.634,119.045,0.118,50.728,4
41,48.056,0,95.885,0.694,1
42,6.945,16.275,3.146,0.818,1
42,159.034,0.003,228.501,0.818,1
43,4.448,173.616,0.026,102.261,1
43,430.134,0,130.424,1.06,1
44,1.196,44.28,3.081,159.246,1
44,30.553,0.001,288.426,2.989,1
45,1.764,48.637,0.516,168.823,1
45,89.927,0.017,51.535,168.823,2
46,46.587,0.005,2.051,424.928,2
47,53.104,0.018,3.443,102.579,2
48,0.797,97.088,0.073,131.205,2
49,46.587,0.005,2.051,424.928,2
50,1.1,85.456,0.506,184.476,1
50,98.44,0,271.966,3.405,1
51,58.064,0.047,14.313,107.595,2
52,56.171,0.008,10.337,72.398,3
53,2.314,86.504,0.138,167.842,1
53,98.44,0,271.959,4.129,1
53,98.44,0.009,6.556,167.842,2
54,226.115,0.001,57.276,50.06,4
55,87.794,0.078,4.901,19.593,1
55,87.797,0.001,30.071,0.275,1
56,107.656,0,187.955,2.372,3
57,79.454,0,109.176,19.813,2
58,1.912,41.507,0.763,69.63,2
58,109.901,0.001,55.547,69.63,1
58,109.901,0.001,55.548,69.63,1
59,1.161,89.746,0.782,111.464,1
59,42.025,0.001,138.282,1.155,1
60,0.433,6.505,2.19,584.113,1
61,1.808,36.317,0.04,248.382,2
62,0.024,198.238,0.02,221.385,3
63,3.623,149.442,0.259,311.716,2
63,257.912,0.248,10.849,311.716,2
64,63.297,0,68.959,0.123,2
65,11.988,81.832,0.036,120.063,3
66,0.892,106.365,1.139,67.721,1
66,83.508,0.004,84.314,67.721,3
67,115.076,1.348,0.106,189.894,2
68,0.281,261.688,1.198,243.659,1
68,1.048,0.425,184.498,2.549,1
69,42.527,0.002,26.63,0.878,3
70,1.027,38.758,0.048,389.176,2
71,13.425,0,120.134,1.493,3
