ParIndex,GRHL2,ZEB,miR200,SLUG,Count
1,0.161,387.541,0.651,66.754,1
1,14.952,0,92.299,1.019,1
1,14.952,0.217,1.772,66.754,1
2,2.96,412.87,0.032,68.666,2
2,85.055,0,106.043,0.763,1
3,4.654,8.725,0.029,81.966,1
3,157.388,0.003,83.827,2.424,1
4,0.82,70.726,0.125,159.831,1
4,74.263,0,195.309,2.166,1
4,74.263,0.003,4.016,159.831,1
5,1.96,465.531,0.081,68.666,1
5,72.584,0,157.388,0.736,1
5,72.584,0.004,3.563,68.666,1
6,0.172,1345.121,0.011,61.933,1
6,7.445,0.013,84.825,0.735,1
7,22.194,10.642,0.005,254.761,1
7,77.24,0,12.257,4.882,1
8,0.644,1914.62,0.708,72.637,1
8,19.299,0.104,137.611,1.425,1
9,0.721,1202.66,0.021,10.153,1
9,0.721,1202.66,0.021,98.396,1
10,1.979,74.452,0.036,84.825,1
10,144.394,0,134.512,2.02,2
10,144.394,0.001,3.102,84.825,1
11,0.304,1215.627,0.171,159.985,1
11,24.302,0,89.952,1.62,2
12,2.089,116.616,2.242,2.643,1
12,2.089,1867.86,0.051,84.825,1
12,175.999,0.001,134.512,2.643,1
13,231.284,0,120.266,1.851,1
13,231.284,0.002,3.551,67.668,1
14,17.334,756.84,0.636,1.46,2
14,17.334,2633.97,0.018,60.463,1
14,117.582,0.01,21.023,1.46,1
15,0.203,0.676,8.661,0.517,1
16,3.507,392.769,0.01,132.331,1
16,78.301,0.005,0.554,12.663,2
17,3.201,12.497,0.813,0.881,1
17,3.201,1168.26,0.071,65.765,1
17,96.089,0,70.592,0.881,1
17,96.089,0.022,6.162,65.765,1
18,2.023,1190.615,0.003,72.313,1
20,2.023,1190.615,0.003,72.313,1
21,0.131,1609.647,0.021,50.356,1
21,5.485,0.005,147.913,0.564,2
22,16.633,0.002,148.443,0.458,1
22,16.633,0.201,44.332,32.973,1
23,1.71,19.587,0.62,0.53,1
23,1.71,888.329,0.008,35.788,1
23,155.534,0.001,46.838,0.53,2
24,4.991,2260.858,0.746,101.184,1
24,369.068,0.003,287.797,1.963,1
25,107.233,0.423,2.183,184.029,1
25,252.805,0,141.428,3.49,1
26,1.951,1088.179,0.07,60.118,1
26,90.083,0,106.411,3.705,2
26,90.083,0.282,0.07,60.118,1
27,4.198,1100.915,0.05,90.139,2
27,185.417,0,33.077,1.032,1
28,2.704,619.329,0.082,110.091,1
28,84.825,0,185.417,4.153,1
28,84.825,0.002,3.636,110.091,1
29,1.715,1962.7,0.097,78.301,1
29,126.98,0.001,119.452,1.012,1
30,19.731,534.586,0.023,152.451,1
30,165.75,0.001,92.778,1.912,2
31,76.928,0.003,43.153,0.232,1
32,91.383,0.006,14.315,369.068,3
33,1.404,1301.832,0.101,170.025,1
33,45.449,0.001,126.26,2.133,1
33,45.449,0.036,5.966,170.025,1
34,9.786,0.932,0.133,3.256,1
34,9.786,463.032,0.013,161.149,1
34,24.212,0,12.583,3.256,1
35,7.895,153.76,0.048,151.921,1
35,411.988,0.002,1.608,151.921,2
35,411.988,0.002,126.592,1.96,1
36,2.103,1470.42,0.042,199.809,1
36,159.985,0.003,92.191,3.248,1
37,7.619,243.025,0.137,93.688,1
37,107.93,0,291.571,3.162,1
37,107.93,0.006,6.768,93.688,1
38,0.709,125.83,0.225,199.612,1
38,46.373,0,116.029,6.121,1
38,46.373,0.003,3.452,199.612,1
39,4.612,36.152,1.89,0.948,1
39,4.612,1194.517,0.04,39.277,1
39,261.711,0.001,78.301,0.948,2
40,1.965,24.915,0.011,102.274,1
40,66.442,0,77.24,1.084,1
41,0.941,3983.633,0.075,59.185,1
41,68.666,0.012,445.918,0.841,1
42,3.03,5366.425,0.027,106.602,1
42,223.554,0.002,97.874,2.987,2
43,1.321,761.155,0.021,60.378,2
43,91.834,0,72.195,7.37,2
44,3.34,5.35,2.203,1.265,1
44,3.34,5366.425,0.027,106.602,1
44,223.554,0.067,97.874,1.265,1
45,3.091,0.009,5.009,111.879,1
45,3.091,0.009,472.353,9.534,1
46,7.125,5366.425,0.04,157.951,1
46,223.554,0,97.874,2.244,1
47,2.695,674.568,0.052,83.797,1
47,82.378,0,194.637,2.609,1
48,1.391,2038.543,0.1,121.872,2
48,102.799,0.001,379.647,3.599,1
49,2.427,1027.988,0.033,469.393,1
50,0.472,0.225,0.836,507.598,1
50,0.472,725.839,0.009,507.598,1
50,36.584,0,46.553,5.64,2
51,11.015,670.583,0.045,133.255,1
51,148.534,0.003,0.871,133.255,2
52,2.719,0.332,3.084,0.155,1
52,56.005,0.004,102.099,0.155,1
53,0.957,100.252,8.828,77.11,1
53,71.701,0.001,110.71,1.172,2
54,10.525,1130.489,0.05,102.947,1
54,85.264,0,94.896,1.055,1
55,3.091,0,51.784,111.879,1
55,3.091,0,472.353,1.554,1
56,5.776,17.533,0.033,28.197,1
56,58.871,0,152.79,0.429,1
56,58.871,0.027,1.629,28.197,1
57,2.285,0.428,1.828,139.671,1
57,2.285,702.072,0.019,139.671,1
57,67.034,0,1.828,2.528,2
58,184.416,0.002,66.226,0.228,1
59,1.974,0.086,91.782,0.826,1
59,1.974,168.628,1.237,0.826,1
59,1.974,1004.773,0.088,82.361,2
60,1.28,992.656,0.005,127.995,1
60,60.98,0,40.734,1.331,2
61,4.655,499.225,0.024,465.442,2
62,16.818,180.672,0.195,44.74,1
62,193.855,0.032,37.825,1.189,1
63,0.096,60.012,1.943,1.554,1
63,0.096,4723.525,0.057,144.988,1
63,3.541,0.023,85.744,1.554,1
65,3.728,41.871,1.458,2.735,1
65,3.728,561.821,0.048,44.135,1
65,183.379,0,124.94,2.735,1
65,183.379,0.006,4.091,44.135,1
66,1.537,106.543,0.162,1.077,1
66,1.537,7672.687,0.004,33.791,1
67,0.116,217.954,0.083,173.807,1
67,10.278,0.001,172.752,4.57,1
68,0.309,1558.415,0.112,133.075,1
68,22.431,0.021,287.475,2.03,2
70,0.669,289.75,0.12,167.332,1
70,47.01,0,233.588,3.065,1
70,47.01,0.003,2.734,167.332,2
71,2.337,4064.463,0.024,117.301,1
71,73.761,0.002,73.753,1.993,1
72,1.614,54.725,0.909,0.642,1
72,132.539,0.001,87.865,0.642,2
73,2.866,576.269,0.28,48.729,1
73,116.015,0,34.152,0.533,2
74,5.611,2362.914,0.581,42.053,1
74,99.707,0.001,173.929,0.67,1
74,99.707,0.03,18.7,42.053,1
75,1.059,255.913,0.003,180.175,2
75,91.547,0,22.092,2.757,2
76,29.127,0,72.342,2.29,1
77,65.39,7.709,0.026,144.394,1
77,767.269,0,33.791,2.415,1
78,3.232,188.667,0.027,150.968,1
78,126.634,0.025,0.201,150.968,1
79,65.39,7.709,0.026,144.394,1
79,767.269,0,33.791,2.415,1
80,2.664,47.444,0.3,58.409,1
81,1.007,660.493,2.63,1.376,1
81,1.007,2485.305,0.04,90.167,1
81,85.329,0.002,230.984,1.376,1
81,85.329,0.009,3.519,90.167,1
82,0.931,590.358,0.041,40.892,1
82,89.497,0,50.463,0.697,1
83,0.328,123.075,0.021,89.193,1
84,88.089,0,17.738,0.715,2
85,0.725,960.838,0.157,156.797,1
85,25.175,0.215,3.26,1.622,1
86,302.762,0.011,31.271,0.323,1
87,112.077,0,89.928,0.405,1
88,2.221,62.35,0.016,245.796,1
89,304.911,0,282.793,5.725,1
89,304.911,0.003,2.845,165.65,2
90,121.868,0,86.208,41.181,2
90,121.868,0,180.055,0.546,2
91,111.918,0.004,1.222,3.476,1
91,111.918,0.093,0.924,242.407,1
92,7.419,969.297,0.021,199.019,1
92,65.393,0,84.477,7.478,2
93,32.25,23.225,0.06,510.272,1
93,111.719,0.015,5.102,510.272,1
94,0.509,208.151,0.638,132.794,1
94,27.417,0,3.015,132.794,1
94,27.417,0,144.264,3.121,1
95,0.079,597.009,0.013,68.299,1
95,7.229,0.011,34.859,1.166,1
96,2.697,1136.875,0.064,219.155,1
96,28.148,0.001,146.086,7.998,2
97,1.429,619.529,0.067,255.5,1
97,29.663,0,107.255,2.714,1
98,75.975,0,0.937,1.526,1
100,128.027,0,167.574,0.913,1
100,128.027,0.012,27.509,76.195,1
101,439.244,0.001,7.82,14.894,2
101,439.244,0.004,7.82,128.48,2
102,29.64,0.001,59.143,0.751,2
103,14.029,0,17.353,36.494,1
103,14.029,0,25.209,0.405,1
104,99.437,0,65.343,0.158,1
105,1.316,140.715,0.108,72.25,1
105,60.594,0.003,2.664,72.25,3
106,3.196,5226.65,0.117,89.209,1
106,294.775,0.012,9.681,89.209,1
107,4.742,1971.72,0.095,418.505,2
107,428.747,0,81.338,4.833,2
108,1.591,881.469,0.163,230.777,1
108,93.185,0.008,3.461,230.777,1
108,93.185,0.008,163.795,7.953,1
109,64.091,0,57.277,1.077,1
109,64.091,0.003,52.72,21.458,1
111,4.759,32.937,0.011,287.589,1
112,0.466,342.858,0.027,81.509,1
112,19.383,0,93.692,2.535,1
112,19.383,0.001,1.105,81.509,1
113,0.997,548.821,0.213,271.066,1
113,73.453,0.001,136.144,3.932,1
113,73.453,0.097,1.633,271.066,1
114,2.111,153.21,2.338,2.146,1
114,2.111,1913.824,0.03,61.944,1
114,83.079,0.001,153.904,2.146,2
114,83.079,0.258,1.968,61.944,1
115,0.48,9.452,0.903,2.841,1
115,0.48,438.969,0.027,194.54,1
115,38.173,0.002,64.137,2.841,1
115,38.173,0.087,1.889,194.54,1
116,14.253,20.033,0.194,164.388,1
116,107.964,0.384,1.91,164.388,1
116,109.465,0,103.559,2.467,1
117,1.761,468.845,0.482,176.127,1
117,165.792,0.005,107.224,2.354,1
117,165.792,0.06,24.606,176.127,1
118,0.336,1103.702,0.265,110.708,1
118,19.337,0.007,214.407,2.269,1
119,0.3,812.585,0.009,65.653,1
119,14.471,0.039,24.56,2.096,1
120,96.46,0.001,72.209,0.166,1
120,96.46,0.083,0.762,15.384,1
121,1.343,719.174,0.005,51.738,1
121,84.81,0,9.237,1.725,1
121,84.81,0.137,0.245,51.738,1
122,0.038,271.712,0.021,7.609,1
122,0.038,382.985,0,427.062,1
123,1.835,290.662,0.031,217.606,1
123,108.258,0,104.502,2.283,1
123,108.258,0.152,1.076,217.606,1
124,0.515,515.284,0.039,109.535,1
124,24.932,0,109.212,2.618,1
124,24.932,0.031,1.748,109.535,1
125,1.275,679.065,0.211,654.279,2
125,125.107,0.007,7.914,654.279,1
126,4.866,65.122,1.659,1.257,1
126,4.866,570.114,0.023,57.938,2
126,52.31,0.001,84.959,1.257,1
127,1.928,795.987,0.386,27.209,1
127,35.749,0,753.783,1.746,1
127,35.749,0.005,10.209,27.209,1
